pseudo,date,comment,tags,subpost,forum_page,day
Jack-poteuh#4503,2025-04-29 16:42:22,"MAJ ALLIANCE : refonte pépites & brisage, remettre les guildes au centre du système avec leurs propres percos, augmenter la limite de 1perco/zone, remettre le CONTROLE des prismes en avant",['Autre'],False,11,2025-04-29
ramanee#7071,2025-04-29 16:43:47,"construire un systeme de remplacement au mode tactique et donc d'outils de lisibilité et personnalisation en combat (cf j'avais un poste avec plein de solution qui ne dénature pas le jeu, ici :[Suggestion combat] Mode Tactique, Interfaces et Luminosité)","['Améliorations des Interface', 'retour Mode tactique']",False,11,2025-04-29
Ashura35#5941,2025-04-29 16:44:22,"Revoir les bonus passifs des stats.Voie air: boost tacle et fuite : gros avantage en combatVoie terre boost pods : léger avantage de QoLVoie feu boost de soin : utile en combat pour des personnages a vocation de soin, inutile pour les autresVoie eau boost de pp : gros avantage de QoLAinsi les passifs ont des impacts différents en combat et sur la QoL à des niveaux variable.Il serait nécessaire que toutes les voies aient un impact en combat et/ou en termes de QoL. Il serait également nécessaire d'équilibrer l'utilité de ces passifs (un boost fuite/tacle est bien plus utile qu'un boost soin surtout pour un perso non-soigneur, pareil pour le boost pp par rapport au boost pod).",['Debug / performance'],False,11,2025-04-29
Jack-poteuh#4503,2025-04-29 16:45:32,"MAJ UI/UX : thèmes de la commu trouvables IG et + personnalisables, réduire les animations obligatoires en cbt pour les classes comme panda/roub/eni etc a chaque invoc/porter/fiole, refaire la fenetre de buffs/debuffs illisible, refaire les signes d'état pour épurer les combats avec beaucoup d'entités, surtout collées",['Autre'],False,11,2025-04-29
Hyuriel#9417,2025-04-29 16:47:00,"Pour ma part, c'estla refonte de l'élevagequi me pose particulièrement problèmeC'est une feature que j'aime beaucoup. Et si j'aimerais la voir évoluer, j'aimerais qu'elle conserve son esprit actuel. Ce n'est pas du tout l'orientation qui se dessine et il n'existe aucune feature comparable sur laquelle je pourrais me déplacer. A mes yeux, c'est donc une perte sèche d'une de mes activités préférés (peut-être même ma préféré).",['Rework élevage'],False,11,2025-04-29
Koclikoo#9369,2025-04-29 16:47:26,"Calquer le système despotions de changement de classe, sur le système des potions de changement de couleur. Une fois la potion utilisée, on débloque un slot de classe en plus de la classe de base.Je suis un pandawa, j'utilise une potion de changement de classe pour devenir un iop, je peux désormais switch entre les 2 classes.Cela permet d'avoir plus d'adaptabilité en monocompte, ça réduira de manière importante le PL xp, ça permet de varier les expériences IG sans avoir à remonter un perso 200 pour jouer une autre classe de manière occasionnelle et la feature rendrait le prix de la potion plus digeste.Il faut peut-être mettre en place une limite par personnage, ou ajouter des conditions d'accomplissement IG.","['Eklames dans craft potion', 'action sur le PL (encadrement, interdiction, etc)']",False,11,2025-04-29
II-apocalipse-II#1126,2025-04-29 16:48:09,"Écouter sincèrement la communauté sans orgueil ou ce qui parait être du mépris.Quand une partie de la communauté demande le retour du vrai mode tactique, qu’on leur répond qu’il ne sera pas remis malgré une facilité car c’est simplement un filtre, comment ne pas y ressentir du mépris ?",['retour Mode tactique'],False,12,2025-04-29
Jack-poteuh#4503,2025-04-29 16:49:29,"MAJ ankama : refonte de l'équipe de devs, GD et testeurs, ils ont assez travaillé pour juger de leur incompétence sur l'intégralité des sujets ""refondus"". Entourez vous de joueurs KTA et top koli, pas d'influenceurs/streamers pvm.Modération aux maps clés : TLM voit les bots passer, report ne sert a rien, ankabox nn plus, faites qqchSupport : idem très corrompu ou inactif même devant des dossiers accablants (dox, triches, multicomptes, harcèlement)","['Bots', 'Améliorer Kolizéum (recompenses, matchmaking, etc.)', 'Meilleure Modération']",False,12,2025-04-29
HeliosRespawn#2807,2025-04-29 16:52:34,"Figer le jeu sur ses fonctionnalités actuelles, et faire un focus sur la qualité de votre delivery et vos process :Automatiser des tests de non régression critiques pour mettre en lumière des casses de fonctionnalités simples (ex récent le bouton entrée qui ne fonctionne plus)Refondre et fluidifier votre process d'intégration, de livraison, et de maintenance (ex récent d'anciens bugs qui refont surface : oubli de report de correctif?)Focus sur la correction uniquement axée sur les bugs les plus irritants pour éprouver l'évolution de vos process",['Debug / performance'],False,12,2025-04-29
madara123abc#4441,2025-04-29 16:53:19,rework quete ocre,['quête Dofus Ocre / craft PDA'],False,12,2025-04-29
aki#1855,2025-04-29 16:54:58,"Séparer le pvm du pvp :En modifiant par exemple les effets et dommages des spells, voire même les variantes en fonction que l'on soit en pvp ou pvmCela permettra de faire revivre des classes en pvm et en pvp",['Séparation pvp & pvm'],False,12,2025-04-29
Keric#7089,2025-04-29 16:55:14,"Il y a un problème sur leportail de l'éliotrope à Sufokia.Sur cet emplacement, chaquedéplacement autopilote vers le nordnous ramène aumême endroit.le personnage monte d'une case et redescend aussitôt.",['Debug / performance'],False,12,2025-04-29
El-Mosquito#8379,2025-04-29 16:55:33,Correction du bug de l’attitude “Faire un bisou” pour pouvoir effectuer la quête événement pwak “ CHOCOMAGIE CONTRE CHOCOMANCIE”,"['Debug / performance', 'implémenter Attitudes/emotes etc']",False,12,2025-04-29
StronG-WorLd-mugiwara#3704,2025-04-29 16:58:40,Arreter de proteger les vendeurs de kamas et les modos qui les soutiennent c'est déjà un début,['Meilleure Modération'],False,12,2025-04-29
xXminitofuXx#9589,2025-04-29 16:59:49,Que les maps de combats soient associé à la map sur laquelle on a lancé et non plus a la zone,['anciennes maps de combat'],False,12,2025-04-29
MarijuanoLocos#7235,2025-04-29 17:00:04,"Hello, pour ma part j'apprécierai énormément pour la fluidité et le confort de jeu de pouvoir retrouver unmodetactiqueet la possibilité de jouersansanimation.",['retour Mode tactique'],False,12,2025-04-29
stiiiyl#9966,2025-04-29 17:00:48,"Desévénements plus réguliers, au niveau de back to rush.En effet, cet événement a vraiment donné un côtéVIVANTau jeu, et je trouve que cela manque terriblement.On se rassemblait en masse, l'activité en guilde était décuplé pour trouver des groupes, s'organiser sur les prochaines horaires etc..Que ce soit sous forme de chose très exceptionnel comme le back to rushOu même des récurrences, quotidienne, hebdomadaires, mensuelles, pour nous donner un objectif répétable régulier, qui donne envie de se reconnecter,ET SURTOUT qui ""forcerait"" le jeu en groupe/communauté/guilde",['Autre'],False,12,2025-04-29
Ripatta#8860,2025-04-29 17:01:23,sserpent#9590|29/04/2025 - 14:07:57pas de décalage entre open world et combatapplicable à tous les perso rapidementCes deux points sont déjà en jeu depuis le sortie de la 3.0 pour le coup,['Autre'],False,12,2025-04-29
TheLegendOfPsykokwak#3375,2025-04-29 17:02:40,"Agir contre les multi comptes en AvA 5v5 et en attaque/défense perco (cheat). C’est un enfer, on part avec un handicap immense, ça donne pas du tout envie de jouer en pvp.Les signalements ont beau être envoyé, rien ne ressort et pourtant il s’agit toujours de la même poignée de joueur qui viennent détruire l’expérience de jeu pvp des autres",['Rework AVA'],False,12,2025-04-29
Ripatta#8860,2025-04-29 17:02:40,ajouter une option sur le site pour pouvoir DELETE un commentaire,['Autre'],False,12,2025-04-29
stiiiyl#9966,2025-04-29 17:03:24,"Des interventions plus rapides sur les aberrations en jeu.Je pense au début de serveur unity, ou beaucoup de monde étaient dans la tranche niveau 80-130, notamment des nouveaux joueurs, qui voulaient tester le kolizéum, se faisaient 2 shot par des forgelances/steam do pou, il a fallu 3 mois pour que ce soit nerf (et encore le nerf do pou à bas level n'est pas encore fait)3 mois, quand les joueurs étaient déjà niveau 200, le mal était fait, et niveau rétention de nouveaux joueurs, c'est triste","['Équilibrage des classes', 'Debug / performance']",False,12,2025-04-29
RetroSanzen11#7261,2025-04-29 17:03:28,"OptimisationAnormal de voir sa fenêtre partir dans tous les sens alors qu'on devait avoir mieux sous Unity (Même sous gros pc c'est clairement pas normal ce qu'on observe au bout de 30+ minutes, ou alors utiliser des HDV / Enclos)","['Améliorations des Interface', 'Rework élevage']",False,12,2025-04-29
Krauseur#7864,2025-04-29 17:03:58,"Hormis les bugs en jeu ou encore la quête du Dofus Ocre,un équilibrage régulierdes classes restela priorité absolue, la base même du jeu, tout simplement...Comme il a été répété sans fin, il faudrait commencer par séparer le PVP du PVM ainsi que prendre en compte les retours concernant les différentes classes. Et pour ces retours, cela nécessite d'avoir des équipes compétentes qui jouent/ont joué réellement telle ou telle classe pour saisir toute la teneur de leurs mécaniques.Il y a tellement de choses pertinentes qui sont mises en avant sur le forum des classes, il suffirait de piocher telle ou telle idée, de mettre ça en pratique et de rééquilibrer au compte-gouttes.Mais bon, pour cela, il faudrait déjà être lu... et avec intérêt.C'est quand même affligeant que l'équilibrage des classes, thème central qui concerne directement nos avatars en jeu, ne soit pas plus régulier que ça.Je ne pense pas me tromper en me disant que dans un jeu vidéo, a fortiori un MMO, choisir son personnage au travers de sa classe pour y parcourir son univers, représente la clef de voûte, la base même du jeu.Je ne connais personne qui arrête de jouer car il a vu qu'il lui fallait trois pépites supplémentaires dans tel ou tel craft. A l'inverse, une classe détruite, insortable ou invalide depuis x années, quand d'autres bénéficient d'un traitement de faveur, demeure quelque chose de bien plus significatif.Je ne sais pas si c'est un manque de moyens, une ignorance délibérée de la part des équipes ou encore une rentabilité accrue des potions de changement de classe mais clairement, il convient de se pencher sur l'équilibrage des classes de manière plus régulière.","['Eklames dans craft potion', 'Équilibrage des classes', 'Séparation pvp & pvm', 'quête Dofus Ocre / craft PDA', 'Debug / performance']",False,12,2025-04-29
Shiruke#9085,2025-04-29 17:06:51,Les lags,['Debug / performance'],False,12,2025-04-29
stiiiyl#9966,2025-04-29 17:07:14,"Des interventions plus rapides sur certains bugsJe prends pour exemple le bug d'affichage des invocations, pendant presque 2 mois, le xelor ne pouvait pas voir son complice, qui est à la base de son gameplay, c'est vraiment inadmissible.",['Debug / performance'],False,12,2025-04-29
skepticalnpc#5838,2025-04-29 17:09:11,"Profiter de la technologie Unity pour offrir un vrai système dehousingen s'inspirant, par exemple, de ce qui se fait sur FF14 en termes de customisation et de fonctionnalités. Pour rester dans l'inspiration : apporter une dimension communautaire aux maisons de guilde afin qu'elles deviennent un véritable hub.",['rework des maisons (housing)'],False,12,2025-04-29
Shiruke#9085,2025-04-29 17:09:36,Supprimer les RLA (Ressources Limitantes Artificielles),['Autre'],False,13,2025-04-29
super-geq#8085,2025-04-29 17:13:00,"Lors de la phase de preparation du kolizeum, on ne reconnait pas la classe du personnage. Au lieu d'afficher le personnage en posture defensive, je propose deux options:- afficher l'idle de classe (iop avec son épée, sram avec ses dagues, etc)- afficher le logo de la classe (une épée pour le iop, sablier pour xelor, etc)",['Autre'],False,13,2025-04-29
Oxyyma#3291,2025-04-29 17:14:48,"Bonjour,Serait-il possible pour vous de faire un système d'instance séparé pour les sorts pvm et pvp s'ils vous plaît ?Ça vous aiderais tellement a simplifier les équilibrage de sort.En espérant voir un jour cette demande en jeu.Bon courage a vous et a la prochaine",['Séparation pvp & pvm'],False,13,2025-04-29
